ticket_id,subject,body,category,urgency,source,processed_text,word_count,char_count,too_short
SYN-00534,,Our SSO login is broken starting yesterday. The whole team cannot access the platform. This is completely blocking us.,account_access,critical,synthetic,nan sso login broken starting yesterday whole team not access platform completely blocking u,14,122,False
SYN-00542,,How do I add a new team member with admin access? We are on the Basic plan and cannot figure out the settings.,account_access,normal,synthetic,nan add new team member admin access basic plan not figure setting,12,114,False
SYN-00415,,We would love API access to projects so we can build our own integrations. Is this on the roadmap at all?,feature_request,normal,synthetic,nan would love api access project build integration roadmap,9,109,False
SYN-00060,,Can you send a PDF invoice for my last payment? My company needs it for expense reporting. Name on invoice: NovaCo.,billing,normal,synthetic,nan send pdf invoice last payment company need expense reporting name invoice novaco,13,119,False
SYN-00079,,I was charged twice for my Business subscription. Two identical charges of $19 appeared on my statement. Please refund one.,billing,high,synthetic,nan charged twice business subscription two identical charge appeared statement please refund one,13,127,False
SYN-00819,,Just signed up for Business and getting started. Is there an onboarding guide or someone we can talk to?,general,normal,synthetic,nan signed business getting started onboarding guide someone talk,9,108,False
SYN-00552,,Completely locked out. Have not been able to log in for 5 days. Reset emails are not coming through.,account_access,high,synthetic,nan completely locked not able log day reset email not coming,11,104,False
SYN-00547,,Our SSO login is broken after we upgraded plans. The whole team cannot access the platform. This is completely blocking us.,account_access,critical,synthetic,nan sso login broken upgraded plan whole team not access platform completely blocking u,14,127,False
SYN-00417,,"Does Salesforce integration exist? If not, any plans to add it? It would completely change our workflow.",feature_request,normal,synthetic,nan salesforce integration exist not plan add would completely change workflow,11,108,False
SYN-00126,,Can you send a PDF invoice for my last payment? My company needs it for expense reporting. Name on invoice: Acme Corp.,billing,normal,synthetic,nan send pdf invoice last payment company need expense reporting name invoice acme corp,14,122,False
SYN-00233,,"Sometimes the notifications works fine, sometimes it just fails silently. No error message. Cannot reproduce consistently but it happens daily.",bug_report,high,synthetic,nan sometimes notification work fine sometimes fails silently no error message not reproduce consistently happens daily,16,147,False
SYN-00323,,"Does QuickBooks integration exist? If not, any plans to add it? It would completely change our workflow.",feature_request,normal,synthetic,nan quickbooks integration exist not plan add would completely change workflow,11,108,False
SYN-00370,,We desperately need the ability to export invoices to JSON. Currently copying everything manually which takes hours.,feature_request,normal,synthetic,nan desperately need ability export invoice json currently copying everything manually take hour,13,120,False
SYN-00253,,The numbers on the reports dashboard are wrong. They do not match our actual data at all. Looks like a calculation error.,bug_report,high,synthetic,nan number report dashboard wrong not match actual data look like calculation error,13,125,False
SYN-00727,,The browser tab uses more and more memory over time and eventually crashes. Have to refresh every hour or so.,performance,high,synthetic,nan browser tab us memory time eventually crash refresh every hour,11,113,False
SYN-00527,,I accidentally created two accounts. Can they be merged? I want to keep all the data from both if possible.,account_access,normal,synthetic,nan accidentally created two account merged want keep data possible,10,111,False
SYN-00717,,The settings page takes 30 seconds to load starting yesterday. It was instant before. Our whole team is affected.,performance,high,synthetic,nan setting page take second load starting yesterday instant whole team affected,12,117,False
REAL-00037,,Would love a Zapier integration for our workflows,feature_request,normal,manual_real,nan would love zapier integration workflow,6,53,False
